EVENT,BOUT,ROUND,FIGHTER,KD,SIG.STR. %,TD %,SUB.ATT,REV.,CTRL,sig_str_attempt,sig_str_land,total_str_attempt,total_str_land,touchdown_attempt,takedown_land,total_leg_attempt,total_leg_land,total_distance_strike_attempt,total_distance_strike_land,total_body_attempt,total_body_land,total_clinch_attempt,total_clinch_land,total_ground_attempt,total_ground_land,total_head_attempt,total_head_land
ufc fight night: joanna vs. waterson,mackenzie dern vs. amanda ribas,Round 3,mackenzie dern,0.0,0.13,0.0,0.0,0.0,0.0,7,51,7,51,0,2,1,1,7,51,1,4,0,0,0,0,5,46
ufc fight night: joanna vs. waterson,mackenzie dern vs. amanda ribas,Round 1,amanda ribas,0.0,0.28,1.0,0.0,0.0,73.0,16,57,19,60,1,1,2,2,16,57,5,5,0,0,0,0,9,50
ufc fight night: joanna vs. waterson,mackenzie dern vs. amanda ribas,Round 2,amanda ribas,0.0,0.28,1.0,0.0,0.0,24.0,22,76,25,79,1,1,3,4,22,76,3,6,0,0,0,0,16,66
ufc fight night: joanna vs. waterson,mackenzie dern vs. amanda ribas,Round 3,amanda ribas,0.0,0.49,0.0,0.0,0.0,9.0,36,73,40,77,0,0,8,9,34,70,13,17,0,0,2,3,15,47
ufc fight night: joanna vs. waterson,matt frevola vs. luis pena,Round 1,matt frevola,0.0,0.33,1.0,0.0,0.0,68.0,15,45,15,45,2,2,6,6,14,41,2,7,1,4,0,0,7,32
ufc fight night: joanna vs. waterson,matt frevola vs. luis pena,Round 2,matt frevola,0.0,0.38,0.33,0.0,0.0,62.0,10,26,13,31,1,3,3,3,9,25,2,2,1,1,0,0,5,21
ufc fight night: joanna vs. waterson,matt frevola vs. luis pena,Round 3,matt frevola,0.0,0.58,0.5,0.0,0.0,43.0,23,39,23,39,1,2,2,2,23,39,6,8,0,0,0,0,15,29
ufc fight night: joanna vs. waterson,matt frevola vs. luis pena,Round 1,luis pena,0.0,0.37,0.5,0.0,1.0,52.0,13,35,21,43,1,2,0,0,9,29,2,8,4,6,0,0,11,27
ufc fight night: joanna vs. waterson,matt frevola vs. luis pena,Round 2,luis pena,0.0,0.53,0.0,2.0,2.0,13.0,26,49,27,50,0,0,0,0,16,36,5,6,4,4,6,9,21,43
ufc fight night: joanna vs. waterson,matt frevola vs. luis pena,Round 3,luis pena,0.0,0.33,0.0,0.0,0.0,0.0,12,36,12,36,0,0,1,1,12,36,0,1,0,0,0,0,11,34
ufc fight night: joanna vs. waterson,eryk anders vs. gerald meerschaert,Round 1,eryk anders,0.0,0.25,0.0,0.0,0.0,6.0,15,58,15,58,0,0,1,1,13,54,3,5,1,1,1,3,11,52
ufc fight night: joanna vs. waterson,eryk anders vs. gerald meerschaert,Round 2,eryk anders,0.0,0.34,0.0,0.0,0.0,3.0,20,58,20,58,0,0,8,11,19,57,3,5,1,1,0,0,9,42
ufc fight night: joanna vs. waterson,eryk anders vs. gerald meerschaert,Round 3,eryk anders,0.0,0.46,0.0,0.0,0.0,0.0,29,62,29,62,0,0,10,12,29,62,8,12,0,0,0,0,11,38
ufc fight night: joanna vs. waterson,eryk anders vs. gerald meerschaert,Round 1,gerald meerschaert,0.0,0.24,0.0,0.0,0.0,0.0,13,54,13,54,0,1,1,1,13,54,2,3,0,0,0,0,10,50
ufc fight night: joanna vs. waterson,eryk anders vs. gerald meerschaert,Round 2,gerald meerschaert,0.0,0.4,0.0,0.0,0.0,0.0,31,77,31,77,0,0,1,1,30,76,4,4,1,1,0,0,26,72
ufc fight night: joanna vs. waterson,eryk anders vs. gerald meerschaert,Round 3,gerald meerschaert,0.0,0.39,0.0,0.0,0.0,0.0,28,71,28,71,0,0,1,1,28,71,7,7,0,0,0,0,20,63
ufc fight night: joanna vs. waterson,ryan spann vs. devin clark,Round 1,ryan spann,0.0,0.24,0.0,0.0,0.0,62.0,6,25,6,25,0,1,0,0,5,24,3,4,1,1,0,0,3,21
ufc fight night: joanna vs. waterson,ryan spann vs. devin clark,Round 2,ryan spann,0.0,0.47,0.0,1.0,0.0,6.0,11,23,11,23,0,0,0,0,3,12,0,0,8,11,0,0,11,23
ufc fight night: joanna vs. waterson,ryan spann vs. devin clark,Round 1,devin clark,0.0,0.45,1.0,0.0,0.0,38.0,10,22,15,27,2,2,1,1,6,17,4,5,4,5,0,0,5,16
ufc fight night: joanna vs. waterson,ryan spann vs. devin clark,Round 2,devin clark,0.0,0.46,0.0,0.0,0.0,0.0,7,15,7,15,0,1,1,1,5,12,3,3,2,3,0,0,3,11
ufc fight night: joanna vs. waterson,mike davis vs. thomas gifford,Round 1,mike davis,0.0,0.61,1.0,0.0,0.0,31.0,67,109,68,110,1,1,3,6,41,75,18,22,14,15,12,19,46,81
ufc fight night: joanna vs. waterson,mike davis vs. thomas gifford,Round 2,mike davis,0.0,0.6,1.0,0.0,0.0,41.0,39,64,40,65,1,1,2,3,29,54,6,10,3,3,7,7,31,51
ufc fight night: joanna vs. waterson,mike davis vs. thomas gifford,Round 3,mike davis,2.0,0.67,0.0,0.0,0.0,44.0,33,49,33,49,0,0,6,7,28,44,8,8,0,0,5,5,19,34
ufc fight night: joanna vs. waterson,mike davis vs. thomas gifford,Round 1,thomas gifford,0.0,0.32,0.0,0.0,0.0,0.0,36,111,37,112,0,0,6,8,32,105,8,10,4,5,0,1,22,93
ufc fight night: joanna vs. waterson,mike davis vs. thomas gifford,Round 2,thomas gifford,0.0,0.32,0.0,0.0,0.0,0.0,24,73,24,73,0,1,11,13,24,73,4,5,0,0,0,0,9,55
ufc fight night: joanna vs. waterson,mike davis vs. thomas gifford,Round 3,thomas gifford,0.0,0.48,0.0,0.0,0.0,0.0,28,58,28,58,0,1,8,9,24,51,6,8,4,6,0,1,14,41
ufc fight night: joanna vs. waterson,max griffin vs. alex morono,Round 1,max griffin,0.0,0.38,0.0,0.0,0.0,0.0,24,63,24,63,0,0,2,2,24,63,10,15,0,0,0,0,12,46
ufc fight night: joanna vs. waterson,max griffin vs. alex morono,Round 2,max griffin,0.0,0.44,0.0,0.0,0.0,3.0,30,67,32,69,0,0,1,2,29,64,11,17,1,3,0,0,18,48
ufc fight night: joanna vs. waterson,max griffin vs. alex morono,Round 3,max griffin,0.0,0.58,0.8,0.0,0.0,152.0,21,36,38,57,4,5,2,2,16,29,12,13,4,6,1,1,7,21
ufc fight night: joanna vs. waterson,max griffin vs. alex morono,Round 1,alex morono,0.0,0.29,0.0,0.0,0.0,0.0,31,104,31,104,0,0,7,7,31,104,5,7,0,0,0,0,19,90
ufc fight night: joanna vs. waterson,max griffin vs. alex morono,Round 2,alex morono,1.0,0.36,0.0,0.0,0.0,16.0,40,110,46,116,0,1,2,2,28,94,4,6,11,14,1,2,34,102
ufc fight night: joanna vs. waterson,max griffin vs. alex morono,Round 3,alex morono,0.0,0.24,0.0,0.0,0.0,10.0,10,41,10,41,0,0,1,2,9,39,2,2,1,2,0,0,7,37
ufc fight night: joanna vs. waterson,deiveson figueiredo vs. tim elliott,Round 1,deiveson figueiredo,0.0,0.61,0.0,1.0,0.0,0.0,8,13,8,13,0,1,0,0,6,10,0,0,2,3,0,0,8,13
ufc fight night: joanna vs. waterson,deiveson figueiredo vs. tim elliott,Round 1,tim elliott,0.0,0.68,0.33,0.0,0.0,4.0,26,38,33,45,1,3,15,17,20,28,1,5,6,10,0,0,10,16
ufc fight night: joanna vs. waterson,marlon vera vs. andre ewell,Round 1,marlon vera,0.0,0.42,0.0,1.0,0.0,0.0,9,21,14,26,0,1,2,3,5,16,2,3,0,0,4,5,5,15
ufc fight night: joanna vs. waterson,marlon vera vs. andre ewell,Round 2,marlon vera,0.0,0.5,0.0,0.0,0.0,34.0,28,56,30,58,0,0,12,14,22,46,7,11,6,10,0,0,9,31
ufc fight night: joanna vs. waterson,marlon vera vs. andre ewell,Round 3,marlon vera,0.0,0.76,0.0,1.0,0.0,38.0,43,56,43,56,0,0,6,7,24,33,10,12,9,11,10,12,27,37
ufc fight night: joanna vs. waterson,marlon vera vs. andre ewell,Round 1,andre ewell,0.0,0.37,0.0,0.0,0.0,153.0,14,37,31,54,0,0,0,0,14,36,4,5,0,0,0,1,10,32
ufc fight night: joanna vs. waterson,marlon vera vs. andre ewell,Round 2,andre ewell,0.0,0.39,0.0,0.0,0.0,0.0,19,48,19,48,0,1,0,0,18,46,5,8,1,2,0,0,14,40
ufc fight night: joanna vs. waterson,marlon vera vs. andre ewell,Round 3,andre ewell,0.0,0.36,0.0,0.0,0.0,0.0,17,46,17,46,0,0,1,1,17,42,2,5,0,4,0,0,14,40
ufc fight night: joanna vs. waterson,miguel baeza vs. hector aldana,Round 1,miguel baeza,0.0,0.5,1.0,0.0,0.0,0.0,14,28,14,28,1,1,10,10,14,28,2,5,0,0,0,0,2,13
ufc fight night: joanna vs. waterson,miguel baeza vs. hector aldana,Round 2,miguel baeza,1.0,0.63,0.0,0.0,0.0,0.0,21,33,21,33,0,0,6,6,15,23,1,2,0,0,6,10,14,25
ufc fight night: joanna vs. waterson,miguel baeza vs. hector aldana,Round 1,hector aldana,0.0,0.14,0.0,0.0,0.0,3.0,4,27,4,27,0,0,2,4,4,27,0,4,0,0,0,0,2,19
ufc fight night: joanna vs. waterson,miguel baeza vs. hector aldana,Round 2,hector aldana,0.0,0.26,0.0,0.0,0.0,6.0,4,15,4,15,0,0,4,4,4,15,0,0,0,0,0,0,0,11
ufc fight night: joanna vs. waterson,marvin vettori vs. andrew sanchez,Round 1,marvin vettori,0.0,0.42,0.0,0.0,0.0,0.0,30,70,30,70,0,0,0,0,23,60,4,7,7,10,0,0,26,63
ufc fight night: joanna vs. waterson,marvin vettori vs. andrew sanchez,Round 2,marvin vettori,0.0,0.41,0.0,0.0,0.0,7.0,30,73,30,73,0,0,1,2,28,69,3,3,2,4,0,0,26,68
ufc fight night: joanna vs. waterson,marvin vettori vs. andrew sanchez,Round 3,marvin vettori,0.0,0.4,0.0,0.0,0.0,13.0,25,62,26,63,0,0,2,2,23,59,3,4,2,3,0,0,20,56
ufc fight night: joanna vs. waterson,marvin vettori vs. andrew sanchez,Round 1,andrew sanchez,0.0,0.23,0.0,0.0,0.0,0.0,10,42,10,42,0,1,4,7,10,41,0,5,0,1,0,0,6,30
ufc fight night: joanna vs. waterson,marvin vettori vs. andrew sanchez,Round 2,andrew sanchez,0.0,0.2,0.0,0.0,0.0,0.0,17,83,17,83,0,1,6,10,16,82,4,8,1,1,0,0,7,65
ufc fight night: joanna vs. waterson,marvin vettori vs. andrew sanchez,Round 3,andrew sanchez,0.0,0.2,0.0,0.0,0.0,0.0,12,60,12,60,0,0,2,5,12,60,2,4,0,0,0,0,8,51
ufc fight night: joanna vs. waterson,jj aldrich vs. lauren mueller,Round 1,jj aldrich,0.0,0.44,1.0,0.0,0.0,90.0,11,25,13,27,1,1,3,3,10,22,2,2,1,3,0,0,6,20
ufc fight night: joanna vs. waterson,jj aldrich vs. lauren mueller,Round 2,jj aldrich,0.0,0.49,0.0,0.0,0.0,22.0,25,51,27,53,0,1,1,3,23,49,3,3,2,2,0,0,21,45
ufc fight night: joanna vs. waterson,jj aldrich vs. lauren mueller,Round 3,jj aldrich,0.0,0.45,0.0,0.0,0.0,0.0,38,84,38,84,0,0,1,1,37,80,5,6,1,4,0,0,32,77
ufc fight night: joanna vs. waterson,jj aldrich vs. lauren mueller,Round 1,lauren mueller,0.0,0.36,1.0,0.0,0.0,12.0,9,25,11,27,1,1,3,3,8,24,3,6,1,1,0,0,3,16
ufc fight night: joanna vs. waterson,jj aldrich vs. lauren mueller,Round 2,lauren mueller,0.0,0.38,0.0,0.0,0.0,9.0,26,68,30,72,0,0,6,6,25,67,5,9,1,1,0,0,15,53
ufc fight night: joanna vs. waterson,jj aldrich vs. lauren mueller,Round 3,lauren mueller,0.0,0.35,0.0,0.0,0.0,0.0,19,54,19,54,0,0,1,1,19,54,2,5,0,0,0,0,16,48
ufc 243: whittaker vs. adesanya,robert whittaker vs. israel adesanya,Round 1,robert whittaker,0.0,0.25,0.0,0.0,0.0,0.0,17,66,17,66,0,0,8,12,17,66,3,5,0,0,0,0,6,49
ufc 243: whittaker vs. adesanya,robert whittaker vs. israel adesanya,Round 2,robert whittaker,0.0,0.3,0.0,0.0,0.0,0.0,15,50,15,50,0,0,1,2,15,50,0,0,0,0,0,0,14,48
ufc 243: whittaker vs. adesanya,robert whittaker vs. israel adesanya,Round 1,israel adesanya,1.0,0.45,0.0,0.0,0.0,1.0,20,44,20,44,0,0,2,2,20,44,4,4,0,0,0,0,14,38
ufc 243: whittaker vs. adesanya,robert whittaker vs. israel adesanya,Round 2,israel adesanya,1.0,0.39,0.0,0.0,0.0,3.0,20,51,20,51,0,0,5,5,17,47,2,4,0,0,3,4,13,42
ufc 243: whittaker vs. adesanya,al iaquinta vs. dan hooker,Round 1,al iaquinta,0.0,0.21,0.0,0.0,0.0,14.0,5,23,5,23,0,0,0,0,5,23,1,1,0,0,0,0,4,22
ufc 243: whittaker vs. adesanya,al iaquinta vs. dan hooker,Round 2,al iaquinta,0.0,0.38,0.0,0.0,0.0,10.0,15,39,16,40,0,2,5,6,15,39,3,5,0,0,0,0,7,28
ufc 243: whittaker vs. adesanya,al iaquinta vs. dan hooker,Round 3,al iaquinta,0.0,0.31,0.0,0.0,0.0,0.0,17,54,17,54,0,1,4,6,17,54,3,5,0,0,0,0,10,43
ufc 243: whittaker vs. adesanya,al iaquinta vs. dan hooker,Round 1,dan hooker,0.0,0.6,0.0,0.0,0.0,88.0,38,63,44,69,0,1,13,14,23,48,0,0,0,0,15,15,25,49
ufc 243: whittaker vs. adesanya,al iaquinta vs. dan hooker,Round 2,dan hooker,1.0,0.42,0.0,0.0,0.0,61.0,27,63,27,63,0,0,6,7,20,53,3,5,0,0,7,10,18,51
ufc 243: whittaker vs. adesanya,al iaquinta vs. dan hooker,Round 3,dan hooker,0.0,0.4,0.0,0.0,0.0,0.0,33,81,33,81,0,0,4,5,33,81,4,8,0,0,0,0,25,68
ufc 243: whittaker vs. adesanya,tai tuivasa vs. serghei spivac,Round 1,tai tuivasa,0.0,0.35,0.0,0.0,0.0,5.0,13,37,14,38,0,0,8,9,12,29,1,4,1,6,0,2,4,24
ufc 243: whittaker vs. adesanya,tai tuivasa vs. serghei spivac,Round 2,tai tuivasa,0.0,0.61,0.0,0.0,0.0,0.0,8,13,8,13,0,0,1,1,5,10,3,4,3,3,0,0,4,8
ufc 243: whittaker vs. adesanya,tai tuivasa vs. serghei spivac,Round 1,serghei spivac,0.0,0.5,0.8,0.0,0.0,145.0,10,20,21,31,4,5,0,0,5,15,1,1,0,0,5,5,9,19
ufc 243: whittaker vs. adesanya,tai tuivasa vs. serghei spivac,Round 2,serghei spivac,0.0,0.59,0.66,1.0,0.0,116.0,13,22,19,29,2,3,0,0,3,12,0,0,1,1,9,9,13,22
ufc 243: whittaker vs. adesanya,luke jumeau vs. dhiego lima,Round 1,luke jumeau,0.0,0.25,0.0,0.0,0.0,0.0,7,28,7,28,0,0,4,4,7,28,0,0,0,0,0,0,3,24
ufc 243: whittaker vs. adesanya,luke jumeau vs. dhiego lima,Round 2,luke jumeau,0.0,0.25,0.0,0.0,0.0,0.0,7,28,7,28,0,0,0,0,7,28,0,3,0,0,0,0,7,25
ufc 243: whittaker vs. adesanya,luke jumeau vs. dhiego lima,Round 3,luke jumeau,0.0,0.25,0.0,0.0,0.0,0.0,10,39,10,39,0,0,2,2,10,39,1,1,0,0,0,0,7,36
ufc 243: whittaker vs. adesanya,luke jumeau vs. dhiego lima,Round 1,dhiego lima,0.0,0.24,0.0,0.0,0.0,0.0,9,37,9,37,0,0,6,10,9,37,1,9,0,0,0,0,2,18
ufc 243: whittaker vs. adesanya,luke jumeau vs. dhiego lima,Round 2,dhiego lima,0.0,0.28,0.66,0.0,0.0,117.0,9,32,25,50,2,3,4,5,7,26,0,1,0,0,2,6,5,26
ufc 243: whittaker vs. adesanya,luke jumeau vs. dhiego lima,Round 3,dhiego lima,0.0,0.38,0.0,0.0,0.0,43.0,14,36,15,37,0,3,5,6,14,36,1,2,0,0,0,0,8,28
ufc 243: whittaker vs. adesanya,justin tafa vs. yorgan de castro,Round 1,justin tafa,0.0,0.66,0.0,0.0,0.0,69.0,6,9,17,20,0,0,0,0,2,3,1,1,4,6,0,0,5,8
ufc 243: whittaker vs. adesanya,justin tafa vs. yorgan de castro,Round 1,yorgan de castro,1.0,0.33,0.0,0.0,0.0,12.0,4,12,6,14,0,0,0,0,4,8,2,2,0,4,0,0,2,10
ufc 243: whittaker vs. adesanya,jake matthews vs. rostem akman,Round 1,jake matthews,0.0,0.38,0.0,0.0,0.0,0.0,15,39,15,39,0,0,6,7,15,39,5,12,0,0,0,0,4,20
ufc 243: whittaker vs. adesanya,jake matthews vs. rostem akman,Round 2,jake matthews,0.0,0.37,0.0,0.0,0.0,0.0,18,48,18,48,0,0,8,8,17,47,6,10,1,1,0,0,4,30
ufc 243: whittaker vs. adesanya,jake matthews vs. rostem akman,Round 3,jake matthews,0.0,0.56,0.0,0.0,0.0,49.0,26,46,28,49,0,2,6,7,21,41,9,13,5,5,0,0,11,26
ufc 243: whittaker vs. adesanya,jake matthews vs. rostem akman,Round 1,rostem akman,0.0,0.15,0.0,0.0,0.0,0.0,5,33,5,33,0,0,0,0,5,33,0,4,0,0,0,0,5,29
ufc 243: whittaker vs. adesanya,jake matthews vs. rostem akman,Round 2,rostem akman,0.0,0.11,0.0,0.0,0.0,0.0,5,42,5,42,0,0,1,1,5,40,3,5,0,2,0,0,1,36
ufc 243: whittaker vs. adesanya,jake matthews vs. rostem akman,Round 3,rostem akman,0.0,0.14,0.0,0.0,0.0,3.0,5,35,5,35,0,0,0,0,1,31,3,6,4,4,0,0,2,29
ufc 243: whittaker vs. adesanya,callan potter vs. maki pitolo,Round 1,callan potter,0.0,0.52,0.5,0.0,1.0,133.0,20,38,35,59,1,2,0,0,19,37,0,0,1,1,0,0,20,38
ufc 243: whittaker vs. adesanya,callan potter vs. maki pitolo,Round 2,callan potter,0.0,0.47,0.0,0.0,0.0,134.0,23,48,49,82,0,0,2,2,20,45,2,3,3,3,0,0,19,43
ufc 243: whittaker vs. adesanya,callan potter vs. maki pitolo,Round 3,callan potter,0.0,0.5,1.0,0.0,0.0,238.0,5,10,43,57,2,2,0,0,2,7,0,0,0,0,3,3,5,10
ufc 243: whittaker vs. adesanya,callan potter vs. maki pitolo,Round 1,maki pitolo,0.0,0.41,0.0,1.0,0.0,55.0,26,62,45,81,0,0,1,1,26,62,4,5,0,0,0,0,21,56
ufc 243: whittaker vs. adesanya,callan potter vs. maki pitolo,Round 2,maki pitolo,0.0,0.36,0.0,0.0,0.0,14.0,27,73,45,91,0,1,0,0,27,73,3,4,0,0,0,0,24,69
