EVENT,BOUT,ROUND,FIGHTER,KD,SIG.STR. %,TD %,SUB.ATT,REV.,CTRL,sig_str_attempt,sig_str_land,total_str_attempt,total_str_land,touchdown_attempt,takedown_land,total_leg_attempt,total_leg_land,total_distance_strike_attempt,total_distance_strike_land,total_body_attempt,total_body_land,total_clinch_attempt,total_clinch_land,total_ground_attempt,total_ground_land,total_head_attempt,total_head_land
ufc fight night: maia vs. usman,jared cannonier vs. dominick reyes,Round 1,jared cannonier,0.0,0.28,0.0,0.0,0.0,0.0,21,6,26,10,0,0,2,2,20,6,1,0,1,0,0,0,18,4
ufc fight night: maia vs. usman,jared cannonier vs. dominick reyes,Round 1,dominick reyes,1.0,0.38,0.0,0.0,0.0,0.0,52,20,53,21,1,0,8,8,49,19,11,5,3,1,0,0,33,7
ufc fight night: maia vs. usman,diego rivas vs. guido cannetti,Round 1,diego rivas,0.0,0.75,0.0,0.0,0.0,80.0,4,3,4,3,2,0,2,2,1,0,2,1,3,3,0,0,0,0
ufc fight night: maia vs. usman,diego rivas vs. guido cannetti,Round 2,diego rivas,0.0,0.6,0.5,1.0,0.0,0.0,5,3,8,6,2,1,1,1,4,2,3,1,0,0,1,1,1,1
ufc fight night: maia vs. usman,diego rivas vs. guido cannetti,Round 3,diego rivas,0.0,0.43,1.0,0.0,0.0,103.0,37,16,38,17,1,1,3,2,26,6,12,5,11,10,0,0,22,9
ufc fight night: maia vs. usman,diego rivas vs. guido cannetti,Round 1,guido cannetti,0.0,0.68,0.5,0.0,0.0,157.0,19,13,33,25,2,1,2,2,3,1,3,2,8,5,8,7,14,9
ufc fight night: maia vs. usman,diego rivas vs. guido cannetti,Round 2,guido cannetti,0.0,0.66,0.0,0.0,1.0,196.0,6,4,14,11,0,0,0,0,5,3,4,3,0,0,1,1,2,1
ufc fight night: maia vs. usman,diego rivas vs. guido cannetti,Round 3,guido cannetti,0.0,0.28,0.0,1.0,0.0,3.0,28,8,28,8,1,0,5,5,24,6,4,1,4,2,0,0,19,2
ufc fight night: maia vs. usman,veronica macedo vs. andrea lee,Round 1,veronica macedo,0.0,0.48,0.0,0.0,0.0,72.0,25,12,32,19,0,0,1,1,19,8,2,2,6,4,0,0,22,9
ufc fight night: maia vs. usman,veronica macedo vs. andrea lee,Round 2,veronica macedo,0.0,0.21,1.0,1.0,0.0,13.0,14,3,19,7,1,1,2,0,11,3,1,0,0,0,3,0,11,3
ufc fight night: maia vs. usman,veronica macedo vs. andrea lee,Round 3,veronica macedo,0.0,0.26,0.0,0.0,0.0,18.0,34,9,49,16,0,0,3,3,27,8,4,1,0,0,7,1,27,5
ufc fight night: maia vs. usman,veronica macedo vs. andrea lee,Round 1,andrea lee,0.0,0.63,1.0,1.0,0.0,127.0,52,33,60,41,1,1,17,8,23,9,18,17,19,19,10,5,17,8
ufc fight night: maia vs. usman,veronica macedo vs. andrea lee,Round 2,andrea lee,0.0,0.44,0.5,1.0,0.0,189.0,18,8,30,16,2,1,5,3,7,0,7,3,4,3,7,5,6,2
ufc fight night: maia vs. usman,veronica macedo vs. andrea lee,Round 3,andrea lee,0.0,0.65,0.5,0.0,0.0,168.0,23,15,41,30,2,1,5,4,10,6,4,4,5,4,8,5,14,7
ufc fight night: maia vs. usman,vicente luque vs. chad laprise,Round 1,vicente luque,1.0,0.4,0.0,0.0,0.0,0.0,35,14,35,14,0,0,6,4,30,10,3,1,1,1,4,3,26,9
ufc fight night: maia vs. usman,vicente luque vs. chad laprise,Round 1,chad laprise,0.0,0.44,0.0,0.0,0.0,51.0,29,13,30,14,1,0,5,4,25,9,3,3,4,4,0,0,21,6
ufc fight night: maia vs. usman,zak cummings vs. michel prazeres,Round 1,zak cummings,0.0,0.25,0.0,0.0,0.0,0.0,24,6,33,15,0,0,3,1,23,5,5,2,1,1,0,0,16,3
ufc fight night: maia vs. usman,zak cummings vs. michel prazeres,Round 2,zak cummings,0.0,0.25,0.0,0.0,0.0,111.0,28,7,45,23,0,0,2,2,18,2,4,1,10,5,0,0,22,4
ufc fight night: maia vs. usman,zak cummings vs. michel prazeres,Round 3,zak cummings,0.0,0.37,0.0,0.0,0.0,22.0,40,15,50,24,0,0,2,2,33,8,12,8,7,7,0,0,26,5
ufc fight night: maia vs. usman,zak cummings vs. michel prazeres,Round 1,michel prazeres,0.0,0.52,0.5,0.0,0.0,87.0,21,11,22,12,2,1,3,3,21,11,2,2,0,0,0,0,16,6
ufc fight night: maia vs. usman,zak cummings vs. michel prazeres,Round 2,michel prazeres,0.0,0.3,0.5,0.0,0.0,44.0,26,8,27,9,2,1,4,2,23,8,2,0,3,0,0,0,20,6
ufc fight night: maia vs. usman,zak cummings vs. michel prazeres,Round 3,michel prazeres,0.0,0.37,0.2,0.0,0.0,33.0,29,11,29,11,5,1,3,1,28,10,3,2,1,1,0,0,23,8
ufc fight night: maia vs. usman,brandon moreno vs. alexandre pantoja,Round 1,brandon moreno,0.0,0.37,0.33,0.0,0.0,5.0,45,17,45,17,3,1,11,5,43,17,1,1,2,0,0,0,33,11
ufc fight night: maia vs. usman,brandon moreno vs. alexandre pantoja,Round 2,brandon moreno,0.0,0.36,0.0,0.0,0.0,0.0,50,18,57,23,1,0,3,3,47,17,2,2,3,1,0,0,45,13
ufc fight night: maia vs. usman,brandon moreno vs. alexandre pantoja,Round 3,brandon moreno,0.0,0.26,0.33,0.0,0.0,11.0,38,10,38,10,3,1,1,1,36,9,2,1,2,1,0,0,35,8
ufc fight night: maia vs. usman,brandon moreno vs. alexandre pantoja,Round 1,alexandre pantoja,0.0,0.54,0.0,0.0,0.0,47.0,61,33,78,49,0,0,7,5,51,25,3,3,2,1,8,7,51,25
ufc fight night: maia vs. usman,brandon moreno vs. alexandre pantoja,Round 2,alexandre pantoja,0.0,0.41,0.0,0.0,0.0,16.0,62,26,64,27,0,0,9,7,58,24,6,2,4,2,0,0,47,17
ufc fight night: maia vs. usman,brandon moreno vs. alexandre pantoja,Round 3,alexandre pantoja,0.0,0.44,0.0,0.0,0.0,9.0,45,20,45,20,0,0,2,2,45,20,8,2,0,0,0,0,35,16
ufc fight night: maia vs. usman,poliana botelho vs. syuri kondo,Round 1,poliana botelho,1.0,0.69,0.0,0.0,0.0,5.0,13,9,13,9,0,0,1,1,6,3,2,1,0,0,7,6,10,7
ufc fight night: maia vs. usman,poliana botelho vs. syuri kondo,Round 1,syuri kondo,0.0,0.66,0.0,0.0,0.0,0.0,3,2,3,2,0,0,2,2,3,2,0,0,0,0,0,0,1,0
ufc fight night: maia vs. usman,gabriel benitez vs. humberto bandenay,Round 1,gabriel benitez,1.0,0.47,1.0,0.0,0.0,24.0,19,9,19,9,1,1,1,1,6,2,1,1,0,0,13,7,17,7
ufc fight night: maia vs. usman,gabriel benitez vs. humberto bandenay,Round 1,humberto bandenay,0.0,1.0,0.0,1.0,0.0,0.0,2,2,2,2,0,0,1,1,2,2,0,0,0,0,0,0,1,1
ufc fight night: maia vs. usman,enrique barzola vs. brandon davis,Round 1,enrique barzola,0.0,0.51,0.42,0.0,0.0,80.0,33,17,40,24,7,3,7,7,29,15,6,3,3,2,1,0,20,7
ufc fight night: maia vs. usman,enrique barzola vs. brandon davis,Round 2,enrique barzola,0.0,0.6,0.83,1.0,0.0,242.0,25,15,58,39,6,5,2,2,4,0,0,0,3,2,18,13,23,13
ufc fight night: maia vs. usman,enrique barzola vs. brandon davis,Round 3,enrique barzola,0.0,0.52,1.0,0.0,0.0,111.0,36,19,51,26,2,2,4,4,26,12,3,2,3,1,7,6,29,13
ufc fight night: maia vs. usman,enrique barzola vs. brandon davis,Round 1,brandon davis,0.0,0.42,0.0,0.0,0.0,35.0,35,15,39,18,0,0,6,5,34,15,1,1,0,0,1,0,28,9
ufc fight night: maia vs. usman,enrique barzola vs. brandon davis,Round 2,brandon davis,0.0,0.25,0.0,0.0,0.0,18.0,4,1,13,7,0,0,1,1,4,1,0,0,0,0,0,0,3,0
ufc fight night: maia vs. usman,enrique barzola vs. brandon davis,Round 3,brandon davis,0.0,0.27,0.0,0.0,0.0,0.0,48,13,50,14,1,0,4,3,47,12,3,1,1,1,0,0,41,9
ufc fight night: maia vs. usman,henry briones vs. frankie saenz,Round 1,henry briones,0.0,0.54,0.0,0.0,0.0,0.0,42,23,47,28,0,0,6,6,41,23,4,3,1,0,0,0,32,14
ufc fight night: maia vs. usman,henry briones vs. frankie saenz,Round 2,henry briones,0.0,0.3,0.0,0.0,0.0,8.0,42,13,53,20,0,0,2,2,38,10,4,3,4,3,0,0,36,8
ufc fight night: maia vs. usman,henry briones vs. frankie saenz,Round 3,henry briones,0.0,0.4,0.0,1.0,0.0,0.0,20,8,23,10,0,0,1,1,19,7,5,4,1,1,0,0,14,3
ufc fight night: maia vs. usman,henry briones vs. frankie saenz,Round 1,frankie saenz,0.0,0.53,0.5,0.0,0.0,34.0,45,24,47,26,2,1,9,6,38,21,9,9,2,2,5,1,27,9
ufc fight night: maia vs. usman,henry briones vs. frankie saenz,Round 2,frankie saenz,1.0,0.55,0.2,0.0,0.0,54.0,47,26,49,28,5,1,6,5,32,14,9,7,13,10,2,2,32,14
ufc fight night: maia vs. usman,henry briones vs. frankie saenz,Round 3,frankie saenz,0.0,0.57,0.66,0.0,0.0,162.0,28,16,42,30,3,2,2,1,14,5,4,2,4,4,10,7,22,13
ufc fight night: maia vs. usman,claudio puelles vs. felipe silva,Round 1,claudio puelles,0.0,0.6,0.66,0.0,0.0,88.0,10,6,10,6,3,2,0,0,5,2,1,1,0,0,5,4,9,5
ufc fight night: maia vs. usman,claudio puelles vs. felipe silva,Round 2,claudio puelles,0.0,0.3,0.0,0.0,0.0,0.0,26,8,26,8,3,0,1,1,26,8,5,2,0,0,0,0,20,5
ufc fight night: maia vs. usman,claudio puelles vs. felipe silva,Round 3,claudio puelles,0.0,0.15,0.0,1.0,0.0,0.0,13,2,13,2,1,0,1,1,13,2,0,0,0,0,0,0,12,1
ufc fight night: maia vs. usman,claudio puelles vs. felipe silva,Round 1,felipe silva,0.0,0.42,1.0,0.0,0.0,59.0,28,12,41,21,1,1,1,1,11,1,6,4,4,3,13,8,21,7
ufc fight night: maia vs. usman,claudio puelles vs. felipe silva,Round 2,felipe silva,0.0,0.53,0.0,0.0,0.0,69.0,73,39,89,55,0,0,8,7,47,19,7,4,2,1,24,19,58,28
ufc fight night: maia vs. usman,claudio puelles vs. felipe silva,Round 3,felipe silva,1.0,0.65,0.0,0.0,0.0,44.0,29,19,41,27,0,0,3,2,17,10,4,4,0,0,12,9,22,13
ufc 224: nunes vs. pennington,amanda nunes vs. raquel pennington,Round 1,amanda nunes,0.0,0.44,0.0,0.0,0.0,3.0,74,33,75,34,0,0,19,11,73,32,15,10,1,1,0,0,40,12
ufc 224: nunes vs. pennington,amanda nunes vs. raquel pennington,Round 2,amanda nunes,0.0,0.45,0.0,0.0,0.0,0.0,59,27,60,28,0,0,5,3,54,24,9,8,5,3,0,0,45,16
ufc 224: nunes vs. pennington,amanda nunes vs. raquel pennington,Round 3,amanda nunes,0.0,0.45,0.5,0.0,0.0,105.0,40,18,51,29,2,1,6,4,36,14,7,4,3,3,1,1,27,10
ufc 224: nunes vs. pennington,amanda nunes vs. raquel pennington,Round 4,amanda nunes,0.0,0.56,1.0,0.0,0.0,80.0,48,27,59,35,1,1,5,3,37,18,12,8,10,8,1,1,31,16
ufc 224: nunes vs. pennington,amanda nunes vs. raquel pennington,Round 5,amanda nunes,0.0,0.57,1.0,0.0,0.0,81.0,33,19,43,26,1,1,2,0,19,8,3,1,0,0,14,11,28,18
ufc 224: nunes vs. pennington,amanda nunes vs. raquel pennington,Round 1,raquel pennington,0.0,0.47,0.0,0.0,0.0,0.0,40,19,40,19,1,0,2,2,39,18,4,3,1,1,0,0,34,14
ufc 224: nunes vs. pennington,amanda nunes vs. raquel pennington,Round 2,raquel pennington,0.0,0.37,0.33,0.0,0.0,77.0,48,18,52,22,3,1,1,1,41,12,7,5,6,5,1,1,40,12
ufc 224: nunes vs. pennington,amanda nunes vs. raquel pennington,Round 3,raquel pennington,0.0,0.33,0.0,0.0,0.0,24.0,36,12,39,15,2,0,1,0,36,12,1,1,0,0,0,0,34,11
ufc 224: nunes vs. pennington,amanda nunes vs. raquel pennington,Round 4,raquel pennington,0.0,0.25,0.0,0.0,0.0,32.0,32,8,34,10,2,0,0,0,31,7,2,0,1,1,0,0,30,8
ufc 224: nunes vs. pennington,amanda nunes vs. raquel pennington,Round 5,raquel pennington,0.0,0.53,0.0,0.0,0.0,0.0,13,7,21,13,0,0,2,2,13,7,1,1,0,0,0,0,10,4
ufc 224: nunes vs. pennington,jacare souza vs. kelvin gastelum,Round 1,jacare souza,0.0,0.95,0.0,1.0,1.0,177.0,22,21,33,32,2,0,0,0,1,0,8,7,7,7,14,14,14,14
ufc 224: nunes vs. pennington,jacare souza vs. kelvin gastelum,Round 2,jacare souza,0.0,0.42,0.0,0.0,0.0,1.0,56,24,56,24,3,0,0,0,54,24,16,9,2,0,0,0,40,15
ufc 224: nunes vs. pennington,jacare souza vs. kelvin gastelum,Round 3,jacare souza,0.0,0.51,0.25,0.0,0.0,30.0,37,19,40,22,4,1,1,1,35,18,6,5,2,1,0,0,30,13
ufc 224: nunes vs. pennington,jacare souza vs. kelvin gastelum,Round 1,kelvin gastelum,0.0,1.0,0.0,0.0,0.0,17.0,7,7,9,9,0,0,1,1,0,0,3,3,7,7,0,0,3,3
ufc 224: nunes vs. pennington,jacare souza vs. kelvin gastelum,Round 2,kelvin gastelum,1.0,0.32,0.0,0.0,0.0,12.0,73,24,73,24,0,0,1,1,63,21,5,3,0,0,10,3,67,20
ufc 224: nunes vs. pennington,jacare souza vs. kelvin gastelum,Round 3,kelvin gastelum,0.0,0.33,0.0,0.0,0.0,6.0,65,22,67,24,0,0,0,0,62,20,2,1,3,2,0,0,63,21
ufc 224: nunes vs. pennington,mackenzie dern vs. amanda cooper,Round 1,mackenzie dern,1.0,0.46,0.0,1.0,0.0,9.0,32,15,33,16,0,0,0,0,24,9,2,1,0,0,8,6,30,14
ufc 224: nunes vs. pennington,mackenzie dern vs. amanda cooper,Round 1,amanda cooper,0.0,0.24,0.0,0.0,0.0,0.0,25,6,25,6,0,0,1,1,25,6,0,0,0,0,0,0,24,5
ufc 224: nunes vs. pennington,john lineker vs. brian kelleher,Round 1,john lineker,1.0,0.44,0.0,0.0,0.0,62.0,72,32,80,40,0,0,6,4,58,23,19,12,4,3,10,6,47,16
ufc 224: nunes vs. pennington,john lineker vs. brian kelleher,Round 2,john lineker,0.0,0.45,0.0,0.0,0.0,3.0,108,49,111,52,0,0,4,2,102,46,22,16,6,3,0,0,82,31
ufc 224: nunes vs. pennington,john lineker vs. brian kelleher,Round 3,john lineker,1.0,0.39,0.0,1.0,0.0,2.0,53,21,53,21,0,0,1,0,51,20,8,3,2,1,0,0,44,18
ufc 224: nunes vs. pennington,john lineker vs. brian kelleher,Round 1,brian kelleher,0.0,0.33,0.0,0.0,0.0,0.0,33,11,37,15,2,0,4,2,30,9,7,2,3,2,0,0,22,7
ufc 224: nunes vs. pennington,john lineker vs. brian kelleher,Round 2,brian kelleher,0.0,0.43,0.0,0.0,0.0,0.0,55,24,55,24,1,0,1,1,54,23,7,3,1,1,0,0,47,20
ufc 224: nunes vs. pennington,john lineker vs. brian kelleher,Round 3,brian kelleher,0.0,0.3,0.33,0.0,0.0,43.0,49,15,55,19,3,1,1,0,48,14,5,1,0,0,1,1,43,14
ufc 224: nunes vs. pennington,vitor belfort vs. lyoto machida,Round 1,vitor belfort,0.0,0.11,0.0,0.0,0.0,0.0,9,1,9,1,0,0,0,0,9,1,0,0,0,0,0,0,9,1
ufc 224: nunes vs. pennington,vitor belfort vs. lyoto machida,Round 2,vitor belfort,0.0,0.33,0.0,0.0,0.0,0.0,3,1,3,1,0,0,0,0,3,1,1,0,0,0,0,0,2,1
ufc 224: nunes vs. pennington,vitor belfort vs. lyoto machida,Round 1,lyoto machida,0.0,0.62,0.0,0.0,0.0,0.0,16,10,16,10,0,0,3,2,16,10,9,7,0,0,0,0,4,1
ufc 224: nunes vs. pennington,vitor belfort vs. lyoto machida,Round 2,lyoto machida,1.0,0.16,0.0,0.0,0.0,0.0,6,1,6,1,0,0,0,0,6,1,2,0,0,0,0,0,4,1
ufc 224: nunes vs. pennington,cezar ferreira vs. karl roberson,Round 1,cezar ferreira,0.0,0.83,0.66,1.0,0.0,260.0,6,5,16,14,3,2,0,0,1,1,1,1,0,0,5,4,5,4
ufc 224: nunes vs. pennington,cezar ferreira vs. karl roberson,Round 1,karl roberson,0.0,0.66,0.0,0.0,0.0,0.0,6,4,26,20,0,0,1,1,3,1,0,0,2,2,1,1,5,3
ufc 224: nunes vs. pennington,aleksei oleinik vs. junior albini,Round 1,aleksei oleinik,0.0,0.58,0.0,1.0,0.0,15.0,17,10,17,10,3,0,2,2,17,10,3,2,0,0,0,0,12,6
ufc 224: nunes vs. pennington,aleksei oleinik vs. junior albini,Round 1,junior albini,0.0,0.66,1.0,0.0,0.0,12.0,15,10,15,10,1,1,1,1,13,9,3,2,2,1,0,0,11,7
ufc 224: nunes vs. pennington,davi ramos vs. nick hein,Round 1,davi ramos,0.0,0.5,1.0,1.0,0.0,130.0,12,6,21,13,1,1,0,0,11,5,3,1,0,0,1,1,9,5
ufc 224: nunes vs. pennington,davi ramos vs. nick hein,Round 1,nick hein,0.0,0.16,0.0,0.0,0.0,7.0,6,1,6,1,0,0,0,0,6,1,0,0,0,0,0,0,6,1
ufc 224: nunes vs. pennington,elizeu zaleski dos santos vs. sean strickland,Round 1,elizeu zaleski dos santos,1.0,0.25,0.0,0.0,0.0,6.0,58,15,63,18,1,0,9,4,45,9,8,2,0,0,13,6,41,9
ufc 224: nunes vs. pennington,elizeu zaleski dos santos vs. sean strickland,Round 1,sean strickland,0.0,0.38,0.0,0.0,0.0,0.0,36,14,36,14,0,0,1,1,35,13,0,0,1,1,0,0,35,13
ufc 224: nunes vs. pennington,warlley alves vs. sultan aliev,Round 1,warlley alves,0.0,0.75,0.0,0.0,0.0,118.0,28,21,41,32,1,0,8,8,14,8,12,10,14,13,0,0,8,3
ufc 224: nunes vs. pennington,warlley alves vs. sultan aliev,Round 2,warlley alves,0.0,0.36,0.0,0.0,0.0,86.0,22,8,37,22,0,0,3,2,14,2,7,2,8,6,0,0,12,4
ufc 224: nunes vs. pennington,warlley alves vs. sultan aliev,Round 1,sultan aliev,0.0,0.47,0.5,0.0,0.0,55.0,17,8,18,9,2,1,0,0,12,4,2,1,5,4,0,0,15,7
ufc 224: nunes vs. pennington,warlley alves vs. sultan aliev,Round 2,sultan aliev,0.0,0.36,0.0,0.0,0.0,72.0,11,4,12,5,1,0,0,0,9,3,2,1,2,1,0,0,9,3
ufc 224: nunes vs. pennington,thales leites vs. jack hermansson,Round 1,thales leites,0.0,0.71,0.14,0.0,0.0,146.0,7,5,8,6,7,1,4,4,6,4,0,0,1,1,0,0,3,1
ufc 224: nunes vs. pennington,thales leites vs. jack hermansson,Round 2,thales leites,0.0,0.6,1.0,2.0,0.0,284.0,10,6,19,14,1,1,1,1,3,2,1,1,0,0,7,4,8,4
ufc 224: nunes vs. pennington,thales leites vs. jack hermansson,Round 3,thales leites,0.0,0.0,1.0,1.0,0.0,31.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ufc 224: nunes vs. pennington,thales leites vs. jack hermansson,Round 1,jack hermansson,0.0,0.51,1.0,0.0,0.0,92.0,31,16,43,27,3,3,6,5,24,11,6,4,2,2,5,3,19,7
ufc 224: nunes vs. pennington,thales leites vs. jack hermansson,Round 2,jack hermansson,0.0,0.4,0.0,0.0,0.0,0.0,5,2,5,2,0,0,1,1,5,2,0,0,0,0,0,0,4,1
ufc 224: nunes vs. pennington,thales leites vs. jack hermansson,Round 3,jack hermansson,0.0,0.85,0.0,1.0,0.0,34.0,20,17,23,20,0,0,0,0,1,1,0,0,0,0,19,16,20,17
ufc 224: nunes vs. pennington,alberto mina vs. ramazan emeev,Round 1,alberto mina,0.0,0.16,0.5,0.0,0.0,5.0,25,4,25,4,2,1,3,1,25,4,4,2,0,0,0,0,18,1
ufc 224: nunes vs. pennington,alberto mina vs. ramazan emeev,Round 2,alberto mina,0.0,0.3,0.0,0.0,0.0,0.0,13,4,18,8,2,0,2,2,10,3,1,1,2,1,1,0,10,1
ufc 224: nunes vs. pennington,alberto mina vs. ramazan emeev,Round 3,alberto mina,0.0,0.09,0.0,0.0,0.0,0.0,44,4,44,4,1,0,1,1,44,4,6,0,0,0,0,0,37,3
ufc 224: nunes vs. pennington,alberto mina vs. ramazan emeev,Round 1,ramazan emeev,0.0,0.48,0.5,0.0,0.0,74.0,27,13,29,15,2,1,2,2,20,10,5,3,0,0,7,3,20,8
ufc 224: nunes vs. pennington,alberto mina vs. ramazan emeev,Round 2,ramazan emeev,0.0,0.42,0.66,0.0,0.0,217.0,28,12,40,23,3,2,0,0,12,2,6,2,5,2,11,8,22,10
ufc 224: nunes vs. pennington,alberto mina vs. ramazan emeev,Round 3,ramazan emeev,0.0,0.48,0.0,0.0,0.0,15.0,29,14,31,16,1,0,1,1,25,12,3,3,4,2,0,0,25,10
ufc 224: nunes vs. pennington,markus perez vs. james bochnovic,Round 1,markus perez,0.0,1.0,1.0,2.0,0.0,197.0,4,4,16,13,1,1,0,0,0,0,1,1,1,1,3,3,3,3
ufc 224: nunes vs. pennington,markus perez vs. james bochnovic,Round 1,james bochnovic,0.0,0.5,0.0,0.0,0.0,59.0,6,3,8,4,1,0,0,0,3,1,3,2,2,1,1,1,3,1
ufc fight night: barboza vs. lee,edson barboza vs. kevin lee,Round 1,edson barboza,0.0,0.33,0.0,0.0,0.0,0.0,12,4,12,4,0,0,2,2,12,4,1,0,0,0,0,0,9,2
ufc fight night: barboza vs. lee,edson barboza vs. kevin lee,Round 2,edson barboza,0.0,0.46,0.0,0.0,0.0,0.0,15,7,17,9,1,0,0,0,11,3,3,2,2,2,2,2,12,5
ufc fight night: barboza vs. lee,edson barboza vs. kevin lee,Round 3,edson barboza,0.0,0.55,0.0,0.0,0.0,10.0,34,19,45,30,0,0,3,2,34,19,11,9,0,0,0,0,20,8
ufc fight night: barboza vs. lee,edson barboza vs. kevin lee,Round 4,edson barboza,0.0,0.33,0.0,0.0,0.0,0.0,15,5,15,5,0,0,0,0,15,5,2,2,0,0,0,0,13,3
ufc fight night: barboza vs. lee,edson barboza vs. kevin lee,Round 5,edson barboza,0.0,0.53,0.0,0.0,0.0,0.0,30,16,30,16,0,0,2,1,30,16,9,7,0,0,0,0,19,8
ufc fight night: barboza vs. lee,edson barboza vs. kevin lee,Round 1,kevin lee,0.0,0.62,1.0,0.0,0.0,260.0,64,40,89,60,1,1,0,0,15,3,0,0,0,0,49,37,64,40
ufc fight night: barboza vs. lee,edson barboza vs. kevin lee,Round 2,kevin lee,0.0,0.73,0.5,0.0,0.0,252.0,46,34,91,76,2,1,0,0,15,7,2,2,0,0,31,27,44,32
ufc fight night: barboza vs. lee,edson barboza vs. kevin lee,Round 3,kevin lee,0.0,0.33,0.33,0.0,0.0,71.0,48,16,51,19,3,1,1,1,48,16,2,1,0,0,0,0,45,14
ufc fight night: barboza vs. lee,edson barboza vs. kevin lee,Round 4,kevin lee,0.0,0.67,1.0,0.0,0.0,272.0,56,38,86,64,1,1,0,0,17,6,0,0,0,0,39,32,56,38
ufc fight night: barboza vs. lee,edson barboza vs. kevin lee,Round 5,kevin lee,0.0,0.51,0.0,0.0,0.0,46.0,27,14,27,14,2,0,0,0,27,14,0,0,0,0,0,0,27,14
ufc fight night: barboza vs. lee,frankie edgar vs. cub swanson,Round 1,frankie edgar,0.0,0.37,0.0,0.0,0.0,14.0,43,16,44,17,3,0,6,5,42,15,4,3,1,1,0,0,33,8
ufc fight night: barboza vs. lee,frankie edgar vs. cub swanson,Round 2,frankie edgar,0.0,0.39,0.0,0.0,0.0,0.0,53,21,53,21,3,0,8,8,49,18,2,1,4,3,0,0,43,12
ufc fight night: barboza vs. lee,frankie edgar vs. cub swanson,Round 3,frankie edgar,0.0,0.52,0.0,0.0,0.0,37.0,40,21,42,22,2,0,6,6,35,19,4,2,5,2,0,0,30,13
ufc fight night: barboza vs. lee,frankie edgar vs. cub swanson,Round 1,cub swanson,0.0,0.3,0.0,0.0,0.0,0.0,42,13,43,14,0,0,1,1,40,12,6,4,2,1,0,0,35,8
ufc fight night: barboza vs. lee,frankie edgar vs. cub swanson,Round 2,cub swanson,0.0,0.36,0.0,0.0,0.0,0.0,50,18,50,18,0,0,2,2,49,17,2,2,1,1,0,0,46,14
ufc fight night: barboza vs. lee,frankie edgar vs. cub swanson,Round 3,cub swanson,0.0,0.44,0.0,0.0,0.0,0.0,38,17,39,18,0,0,2,2,33,13,7,5,5,4,0,0,29,10
ufc fight night: barboza vs. lee,justin willis vs. chase sherman,Round 1,justin willis,1.0,0.69,0.0,0.0,0.0,32.0,55,38,64,47,0,0,0,0,34,21,4,4,6,5,15,12,51,34
ufc fight night: barboza vs. lee,justin willis vs. chase sherman,Round 2,justin willis,0.0,0.72,1.0,0.0,0.0,114.0,29,21,57,48,1,1,0,0,24,16,2,2,0,0,5,5,27,19
ufc fight night: barboza vs. lee,justin willis vs. chase sherman,Round 3,justin willis,0.0,0.68,0.0,0.0,0.0,34.0,25,17,32,23,1,0,0,0,24,16,2,2,1,1,0,0,23,15
ufc fight night: barboza vs. lee,justin willis vs. chase sherman,Round 1,chase sherman,0.0,0.43,0.0,0.0,0.0,44.0,39,17,49,27,0,0,4,4,38,16,7,6,1,1,0,0,28,7
ufc fight night: barboza vs. lee,justin willis vs. chase sherman,Round 2,chase sherman,0.0,0.5,0.0,0.0,0.0,0.0,42,21,62,41,0,0,8,6,41,20,8,5,0,0,1,1,26,10
ufc fight night: barboza vs. lee,justin willis vs. chase sherman,Round 3,chase sherman,0.0,0.55,0.0,0.0,0.0,78.0,56,31,69,44,0,0,2,1,41,17,18,13,15,14,0,0,36,17
ufc fight night: barboza vs. lee,david branch vs. thiago santos,Round 1,david branch,1.0,0.33,0.0,0.0,0.0,2.0,15,5,15,5,1,0,0,0,11,1,1,0,0,0,4,4,14,5
ufc fight night: barboza vs. lee,david branch vs. thiago santos,Round 1,thiago santos,0.0,0.48,0.0,0.0,0.0,0.0,29,14,29,14,0,0,9,8,29,14,3,2,0,0,0,0,17,4
ufc fight night: barboza vs. lee,aljamain sterling vs. brett johns,Round 1,aljamain sterling,0.0,0.46,0.0,0.0,1.0,23.0,39,18,51,30,1,0,5,5,33,13,14,9,6,5,0,0,20,4
ufc fight night: barboza vs. lee,aljamain sterling vs. brett johns,Round 2,aljamain sterling,0.0,0.61,0.33,0.0,0.0,59.0,72,44,78,49,3,1,2,2,56,34,21,16,10,8,6,2,49,26
ufc fight night: barboza vs. lee,aljamain sterling vs. brett johns,Round 3,aljamain sterling,0.0,0.65,0.4,0.0,0.0,0.0,41,27,52,38,5,2,6,5,14,6,16,12,16,13,11,8,19,10
ufc fight night: barboza vs. lee,aljamain sterling vs. brett johns,Round 1,brett johns,0.0,0.17,0.5,0.0,0.0,95.0,34,6,45,16,2,1,1,0,33,6,3,1,1,0,0,0,30,5
ufc fight night: barboza vs. lee,aljamain sterling vs. brett johns,Round 2,brett johns,0.0,0.38,0.0,0.0,0.0,92.0,39,15,49,25,1,0,1,0,30,8,4,2,9,7,0,0,34,13
ufc fight night: barboza vs. lee,aljamain sterling vs. brett johns,Round 3,brett johns,0.0,0.37,0.0,0.0,0.0,204.0,16,6,25,15,2,0,0,0,13,3,1,1,3,3,0,0,15,5
