Name,Nickname,Weight+AF8-Class,Knockouts,Submissions,First+AF8-Round+AF8-Finishes,Striking+AF8-Accuracy,Takedown+AF8-Accuracy,Sig+AF8-Str+AF8-Attempted Total,Takedowns+AF8-Landed+AF8-Total,Takedowns+AF8-Attempted+AF8-Total,Sig+AF8-Strikes+AF8-Per Min,Takedown+AF8-Avg+AF8-Per Min,Sig+AF8-Str+AF8-Def,Knockdown+AF8-Avg,Sig+AF8-Strikes+AF8-Absorbed+AF8-Per+AF8-Min,Sub+AF8-Avg+AF8-Per+AF8-Min,Takedown+AF8-Def,Avg+AF8-Fight+AF8-Time,Place+AF8-of+AF8-Birth,Octagon+AF8-Debut,Wins,Losses,Draws,Sig+AF8-Str+AF8-Landed Total+AF8-Total,Sig+AF8-Str+AF8-Landed Total+AF8-Percent,Sig+AF8-Strikes+AF8-While+AF8-Clinched+AF8-Total,Sig+AF8-Strikes+AF8-While+AF8-Clinched+AF8-Percent,Sig+AF8-Strikes+AF8-While+AF8-Standing+AF8-Total,Sig+AF8-Strikes+AF8-While+AF8-Standing+AF8-Percent,Sig+AF8-Strikes+AF8-While+AF8-Grounded+AF8-Total,Sig+AF8-Strikes+AF8-While+AF8-Grounded+AF8-Percent,Sig+AF8-Strikes+AF8-Head+AF8-Total,Sig+AF8-Strikes+AF8-Head+AF8-Percent,Sig+AF8-Strikes+AF8-Body+AF8-Total,Sig+AF8-Strikes+AF8-Body+AF8-Percent,Sig+AF8-Strikes+AF8-Leg+AF8-Total,Sig+AF8-Strikes+AF8-Leg+AF8-Percent,Win+AF8-by+AF8-KO/TKO+AF8-Total,Win+AF8-by+AF8-KO/TKO+AF8-Percent,Win+AF8-by+AF8-Decision+AF8-Total,Win+AF8-by+AF8-Decision+AF8-Percent,Win+AF8-by+AF8-Submission+AF8-Total,Win+AF8-by+AF8-Submission+AF8-Percent,img
Yusuke Kasuya,,Lightweight Division,0,0,0,0.44,0.33,109,0,6,2.17,1.36,0.49,0,4.34,0,0,663,Japan,+ACI-Sep. 26, 2015+ACI-,9,3,2,48,0,2,0.04,46,0.96,0,0,22,0.46,17,0.35,9,0.19,1,0.11,0,0,8,0.89,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/22dbac95+AC0-9fc8+AC0-418d+AC0-af07+AC0-667435c70d87+ACU-252Fyusuke+AC0-kasuya+AF8-544042+AF8-LeftFullBodyImage.png?itok+AD0-wYStbef2
Brad Katona,+ACI-+ACIAIg-Superman+ACIAIg-+ACI-,Bantamweight Division,1,4,2,0.53,0.34,1105,2,44,4.84,1.88,0.5,0,4.73,0,0.62,900,+ACI-Winnipeg, Canada+ACI-,+ACI-Jul. 6, 2018+ACI-,16,4,0,581,0,86,0.15,424,0.73,71,0.12,413,0.71,74,0.13,94,0.16,1,0.07,10,0.67,4,0.27,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-10/5/KATONA+AF8-BRAD+AF8-L+AF8-10+AC0-19.png?itok+AD0-o8pAriYd
Calvin Kattar,,Featherweight Division,11,2,10,0.39,0.29,2316,2,17,4.76,0.39,0.54,0.39,6.75,0.08,0.72,885,+ACI-Methuen, United States+ACI-,+ACI-Jul. 29, 2017+ACI-,23,8,0,913,0,13,0.01,847,0.93,53,0.06,712,0.78,123,0.13,78,0.09,11,0.48,10,0.43,2,0.09,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-01/5/KATTAR+AF8-CALVIN+AF8-L+AF8-04+AC0-13.png?itok+AD0-JFYKcDev
Sarah Kaufman,,Women's Bantamweight Division,0,0,0,0.46,0.57,2297,0,7,6.65,0.38,0.63,0,4,0,0.81,799,+ACI-Victoria, Canada+ACI-,+ACI-Mar. 4, 2012+ACI-,17,4,0,1062,0,285,0.27,731,0.69,46,0.04,698,0.66,141,0.13,223,0.21,10,0.59,7,0.41,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/dfce9609+AC0-3236+AC0-4bc8+AC0-8529+AC0-9d3d64dcee18+ACU-252FSarah+AC0-Kaufman+AF8-241947+AF8-LeftFullBodyImage.png?itok+AD0-aZ11HbSu
Lone+//3//f/9-er Kavanagh,,Flyweight Division,4,1,2,0.44,0,144,0,2,3.62,0,0.68,0.86,3.45,0,1,523,+ACI-London, England+ACI-,+ACI-Nov. 23, 2024+ACI-,8,0,0,63,0,1,0.02,62,0.98,0,0,27,0.43,17,0.27,19,0.3,4,0.5,3,0.38,1,0.13,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Canaan Kawaihae,,Featherweight Division,0,0,0,0.52,0,159,0,5,2.83,0,0.37,0.52,4.59,0,1,870,+ACI-Honolulu, United States+ACI-,+ACI-Feb. 11, 2025+ACI-,4,2,0,82,0,18,0.22,63,0.77,1,0.01,46,0.56,23,0.28,13,0.16,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2021+AC0-11/69713+ACU-252Fprofile+AC0-galery+ACU-252Ffullbodyright+AC0-picture+ACU-252FKAWAIHAE+AF8-CANAAN+AF8-R.png?itok+AD0-tR8sILr2
Tatsuya Kawajiri,+ACI-+ACIAIg-The Crusher+ACIAIg-+ACI-,Featherweight Division,0,0,0,0.45,0.49,1277,0,140,2.04,3.63,0.51,0.21,2.01,1.12,0.64,602,Japan,+ACI-Jan. 4, 2014+ACI-,35,10,2,574,0,67,0.12,228,0.4,279,0.49,445,0.78,67,0.12,62,0.11,12,0.34,13,0.37,10,0.29,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/c757f8d6+AC0-8b3c+AC0-4de7+AC0-91cb+AC0-46b0ddaf5028+ACU-252FTatsuya+AC0-Kawajiri+AF8-459619+AF8-LeftFullBodyImage.png?itok+AD0-IyGXN7iQ
Toshiomi Kazama,,Bantamweight Division,3,6,6,0.53,0.13,86,0,24,1.72,1.68,0.43,0,3.89,0.56,0.67,401,Japan,+ACI-Jun. 9, 2022+ACI-,11,4,0,46,0,11,0.24,29,0.63,6,0.13,29,0.63,10,0.22,7,0.15,3,0.27,2,0.18,6,0.55,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-08/KAZAMA+AF8-TOSHIOMI+AF8-L+AF8-08+AC0-10.png?itok+AD0-A7DcusFO
Julie Kedzie,+ACI-+ACIAIg-Fireball+ACIAIg-+ACI-,Women's Bantamweight Division,0,0,0,0.36,0.24,418,0,17,2.9,1.14,0.47,0.86,3.18,0,0.79,810,United States,+ACI-Aug. 19, 2012+ACI-,16,13,0,152,0,34,0.22,108,0.71,10,0.07,82,0.54,39,0.26,31,0.2,3,0.19,10,0.63,3,0.19,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/a15ecc0c+AC0-d676+AC0-43d3+AC0-ab76+AC0-cb3a62fb8b0a+ACU-252FJulie+AC0-Kedzie+AF8-242293+AF8-LeftFullBodyImage.png?itok+AD0-En+AF8-rPAdk
C.J. Keith,,Lightweight Division,0,0,0,0.5,0,16,0,1,0.86,0,0.5,0,1.82,0,0.63,280,United States,+ACI-Jun. 23, 2012+ACI-,8,2,0,8,0,2,0.25,3,0.38,3,0.38,5,0.63,0,0,3,0.38,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Chris Kelades,+ACI-+ACIAIg-The Greek Assassin+ACIAIg-+ACI-,Flyweight Division,0,0,0,0.44,0.18,318,0,22,2.4,1.04,0.49,0,2.64,0.26,0.54,869,+ACI-Cole Harbour, Canada+ACI-,+ACI-Oct. 4, 2014+ACI-,9,3,0,139,0,35,0.25,70,0.5,34,0.24,87,0.63,38,0.27,14,0.1,2,0.22,4,0.44,3,0.33,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/8d9ffc75+AC0-2ed6+AC0-4e55+AC0-bbd8+AC0-6c13c92a1d41+ACU-252Fchris+AC0-kelades+AF8-504636+AF8-LeftFullBodyImage.png?itok+AD0-y3YxnYpL
Brian Kelleher,+ACI-+ACIAIg-Boom+ACIAIg-+ACI-,Bantamweight Division,8,10,10,0.41,0.42,1068,4,36,3.31,1.68,0.55,0.34,4.59,0.67,0.6,472,+ACI-Oceanside, United States+ACI-,+ACI-Jun. 3, 2017+ACI-,24,16,0,442,0,29,0.07,345,0.78,68,0.15,288,0.65,67,0.15,87,0.2,8,0.33,6,0.25,10,0.42,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-07/KELLEHER+AF8-BRIAN+AF8-L+AF8-07+AC0-20.png?itok+AD0-QOw2xNBQ
Mayana Kellem,,Women's Bantamweight Division,0,0,0,0.22,0,9,0,1,1.94,0,0.63,0,2.9,0,0,62,+ACI-Manaus, Brazil+ACI-,+ACI-Feb. 11, 2025+ACI-,0,0,0,2,0,1,0.5,1,0.5,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/fighter+AF8-images/Fighter+AF8-fullLength+AF8-Shadow+AC0-woman+AC0-blue.png?VersionId+AD0-SaZSiHq6Es28JDi9+AF8-jfSTmRNG4l+AF8-XkBS+ACY-itok+AD0-DWjj5ONS
Tony Kelley,+ACI-+ACIAIg-Primetime+ACIAIg-+ACI-,Bantamweight Division,3,3,3,0.47,0,506,0,1,5.55,0,0.46,0,4.85,1.39,0.52,646,+ACI-Shreveport, United States+ACI-,+ACI-Aug. 15, 2020+ACI-,8,3,0,239,0,72,0.3,144,0.6,23,0.1,112,0.47,89,0.37,38,0.16,3,0.38,2,0.25,3,0.38,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/139215f9+AC0-8d33+AC0-422e+AC0-9a9c+AC0-eb340dc3ebc7+ACU-252FKELLEY+AF8-TONY+AF8-L+AF8-12+AC0-11.png?itok+AD0-PFeV8kxF
Daniel Kelly,,Middleweight Division,0,0,0,0.39,0.34,902,12,35,3.62,1.86,0.62,0,4.64,0.31,0.79,580,+ACI-Preston, Australia+ACI-,+ACI-Nov. 7, 2014+ACI-,13,4,0,350,0,53,0.15,242,0.69,55,0.16,303,0.87,21,0.06,26,0.07,3,0.25,4,0.33,5,0.42,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/3e5a79e2+AC0-5d08+AC0-4f04+AC0-86b2+AC0-c1e66e9d2dca+ACU-252FDan+AC0-Kelly+AF8-465475+AF8-LeftFullBodyImage.png?itok+AD0-HM0Jw7zx
Paul Kelly,+ACI-+ACIAIg-Tellys+ACIAIg-+ACI-,Lightweight Division,0,0,0,0.38,0.6,856,0,15,3.22,1.34,0.6,0.15,2.61,1.49,0.31,673,+ACI-Liverpool, United Kingdom+ACI-,+ACI-Jan. 19, 2008+ACI-,12,4,0,325,0,46,0.14,112,0.34,167,0.51,251,0.77,48,0.15,26,0.08,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Song Kenan,+ACI-+ACIAIg-The Assassin+ACIAIg-+ACI-,Welterweight Division,9,9,13,0.47,0.3,1030,0,10,4.49,0.42,0.51,0.7,5.82,0,0.74,588,+ACI-Tangshan Shi, China+ACI-,+ACI-Nov. 25, 2017+ACI-,22,9,0,484,0,56,0.12,406,0.84,22,0.05,311,0.64,85,0.18,88,0.18,9,0.41,4,0.18,9,0.41,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-03/KENAN+AF8-SONG+AF8-L+AF8-03+AC0-05.png?itok+AD0-Hp+AF8-zB8ph
Steven Kennedy,+ACI-+ACIAIg-The Steamrolla+ACIAIg-+ACI-,Welterweight Division,0,0,0,0.36,0.33,114,0,9,2.28,2.51,0.46,0,5.52,0,0,539,United Kingdom,+ACI-Jun. 20, 2015+ACI-,22,8,0,41,0,0,0,36,0.88,5,0.12,32,0.78,3,0.07,6,0.15,8,0.36,5,0.23,9,0.41,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/4eccc003+AC0-826c+AC0-4340+AC0-b0e0+AC0-2e89de1d773c+ACU-252Fsteve+AC0-kennedy+AF8-535161+AF8-LeftFullBodyImage.png?itok+AD0-xDGBZR6Y
Jeremy Kennedy,+ACI-+ACIAIg-JBC+ACIAIg-+ACI-,Featherweight Division,0,0,0,0.46,0.53,264,21,40,2.22,5.73,0.47,0,2.58,0,0.67,824,+ACI-Surrey, Canada+ACI-,+ACI-Aug. 28, 2016+ACI-,11,1,0,122,0,20,0.16,42,0.34,60,0.49,97,0.8,16,0.13,9,0.07,3,0.27,6,0.55,2,0.18,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/0dfb0309+AC0-93b3+AC0-4e03+AC0-a46a+AC0-b47f1710fe4a+ACU-252Fjeremy+AC0-kennedy+AF8-600176+AF8-LeftFullBodyImage.png?itok+AD0-gSrLOQRb
Tim Kennedy,,Middleweight Division,0,0,0,0.48,0.35,980,0,82,2.78,2.58,0.62,0.09,1.84,0.71,0.71,723,+ACI-San Luis Obispo, United States+ACI-,+ACI-Jul. 15, 2012+ACI-,18,6,0,469,0,99,0.21,256,0.55,114,0.24,235,0.5,114,0.24,120,0.26,8,0.44,4,0.22,6,0.33,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/ufc+AC0-fighter+AC0-container/69377/profile+AC0-galery/fullbodyleft+AC0-picture/Tim+AC0-Kennedy+AF8-590+AF8-LeftFullBodyImage.png?VersionId+AD0-g+AF8-xKLnT5wZDh1zKJ73PBP4sX1jNDZldq+ACY-itok+AD0-w+AC0-J8Ade1
Casey Kenney,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,+ACI-Feb. 11, 2025+ACI-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2021+AC0-08/67567+ACU-252Fprofile+AC0-galery+ACU-252Ffullbodyleft+AC0-picture+ACU-252FKENNEY+AF8-CASEY+AF8-L+AF8-08+AC0-07.png?itok+AD0-EKeropV8
Casey Kenney,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,+ACI-Feb. 11, 2025+ACI-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Casey Kenney,,Bantamweight Division,2,5,0,0.43,0.36,1570,2,28,4.85,1.09,0.58,0,4.67,0.43,0.61,828,+ACI-Portland, United States+ACI-,+ACI-Jul. 18, 2017+ACI-,16,4,1,670,0,54,0.08,598,0.89,18,0.03,361,0.54,168,0.25,141,0.21,2,0.13,9,0.56,5,0.31,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2021+AC0-08/67567+ACU-252Fprofile+AC0-galery+ACU-252Ffullbodyleft+AC0-picture+ACU-252FKENNEY+AF8-CASEY+AF8-L+AF8-08+AC0-07.png?itok+AD0-EKeropV8
Casey Kenney,,Bantamweight Division,2,5,0,0.43,0.36,1570,2,28,4.85,1.09,0.58,0,4.67,0.43,0.61,828,+ACI-Portland, United States+ACI-,+ACI-Jul. 18, 2017+ACI-,16,4,1,670,0,54,0.08,598,0.89,18,0.03,361,0.54,168,0.25,141,0.21,2,0.13,9,0.56,5,0.31,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Maimaitituoheti Keremuaili,,Bantamweight Division,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China,+ACI-Jun. 9, 2022+ACI-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-06/a8ef916f+AC0-33e7+AC0-4886+AC0-8e09+AC0-45a45e3a3ca2+ACU-252FMAIMAITITUOHETI+AF8-L.png?itok+AD0-FF+AC0-QyQ9+AF8-
Mark Kerr,+ACI-+ACIAIg-The Titan+ACIAIg-+ACI-,Heavyweight Division,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+ACI-Phoenix, United States+ACI-,+ACI-Jul. 27, 1997+ACI-,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Rustam Khabilov,+ACI-+ACIAIg-Tiger+ACIAIg-+ACI-,Welterweight Division,4,5,0,0.34,0.42,988,35,108,1.98,3.95,0.66,0.09,2.16,0.09,0.61,789,+ACI-Pech, Russia+ACI-,+ACI-Dec. 16, 2012+ACI-,24,4,0,339,0,30,0.09,223,0.66,86,0.25,252,0.74,49,0.14,38,0.11,4,0.17,14,0.61,5,0.22,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2018+AC0-10/KHABILOV+AF8-RUSTAM+AF8-L.png?VersionId+AD0-DqMw+AF8-Xo7V8G7sQ8HSM5xwkE3X71dcpe7+ACY-itok+AD0-PlqbKIES
Adam Khaliev,,Welterweight Division,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+ACI-ACCP/USSR, Russia+ACI-,+ACI-Feb. 11, 2025+ACI-,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.33,2,0.33,2,0.33,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-02/b9ea2b6a+AC0-b4b5+AC0-41e3+AC0-8596+AC0-7d49b0f3d628+ACU-252FAdam+AC0-Khaliev+AF8-459192+AF8-LeftFullBodyImage.png?itok+AD0-e4eaaT8Q
Sergey Khandozhko,+ACI-+ACIAIg-Honda+ACIAIg-+ACI-,Welterweight Division,12,7,15,0.41,0.29,325,1,7,3.41,0.76,0.61,1.15,2.37,0,0.61,785,+ACI-Tver Oblast, Russia+ACI-,+ACI-Jun. 1, 2019+ACI-,28,6,1,134,0,7,0.05,125,0.93,2,0.01,77,0.57,24,0.18,33,0.25,12,0.43,9,0.32,7,0.25,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-06/KHANDOZHKO+AF8-SERGEY+AF8-L+AF8-04+AC0-23.png?itok+AD0-4SiniAF4
Alfred Khashakyan,,Bantamweight Division,0,0,0,0.43,0.25,61,0,4,6.14,3.54,0.4,0,6.38,0,0,254,,+ACI-Jul. 18, 2017+ACI-,8,4,0,26,0,4,0.15,16,0.62,6,0.23,23,0.88,2,0.08,1,0.04,8,1,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2021+AC0-08/Alfred+AC0-Khashakyan+AF8-631541+AF8-LeftFullBodyImage.png?itok+AD0-CYUSxt+AF8-8
Aliaskhab Khizriev,+ACI-+ACIAIg-Black Wolf+ACIAIg-+ACI-,Middleweight Division,5,5,8,0.64,0.6,75,2,5,6.01,5.64,0.62,0,4.38,3.76,1,160,+ACI-Makhachkala, Russia+ACI-,+ACI-Apr. 10, 2021+ACI-,14,0,0,48,0,2,0.04,38,0.79,8,0.17,33,0.69,10,0.21,5,0.1,5,0.36,4,0.29,5,0.36,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-02/KHIZRIEV+AF8-ALIASKHAB+AF8-L+AF8-02+AC0-03.png?itok+AD0-oSz4LDZy
WonBin Ki,,Lightweight Division,0,0,0,0.47,0,172,0,2,5.47,0,0.56,1.01,3.24,0,0,296,+ACI-Jeongeup, South Korea+ACI-,+ACI-Jun. 9, 2022+ACI-,2,2,0,81,0,3,0.04,45,0.56,33,0.41,51,0.63,7,0.09,23,0.28,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-06/KI+AF8-WONBIN+AF8-L.png?itok+AD0-yMpsC5eb
Pannie Kianzad,+ACI-+ACIAIg-Banzai+ACIAIg-+ACI-,Women's Bantamweight Division,3,0,1,0.49,0.33,1448,0,12,4.88,0.41,0.51,0,4.09,0.1,0.66,797,+ACI-Ahvaz, Iran+ACI-,+ACI-Nov. 30, 2018+ACI-,17,9,0,713,0,123,0.17,576,0.81,14,0.02,498,0.7,141,0.2,74,0.1,3,0.18,14,0.82,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-08/KIANZAD+AF8-PANNIE+AF8-L+AF8-08+AC0-10.png?itok+AD0-MPWndMeN
Katsunori Kikuno,,Featherweight Division,0,0,0,0.4,0.75,468,0,12,2.64,1.88,0.62,0.21,2.47,0.84,0.77,430,+ACI-Kagoshimo, Japan+ACI-,+ACI-Jan. 4, 2014+ACI-,23,8,2,189,0,21,0.11,136,0.72,32,0.17,133,0.7,39,0.21,17,0.09,12,0.52,8,0.35,3,0.13,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/faafe5c0+AC0-4c40+AC0-4ac1+AC0-8c3a+AC0-5cdd724cb91d+ACU-252FKatsunori+AC0-Kikuno+AF8-460294+AF8-LeftFullBodyImage.png?itok+AD0-7v7R4h+AC0-h
Sinae Kikuta,,Middleweight Division,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japan,+ACI-Apr. 14, 2000+ACI-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Jacob Kilburn,+ACI-+ACIAIg-The Killer+ACIAIg-+ACI-,Featherweight Division,4,2,0,0.34,0.06,221,0,18,2.56,0.51,0.35,0,6.78,0.51,0.2,587,+ACI-Fort Campbell, United States+ACI-,+ACI-Dec. 7, 2019+ACI-,8,4,0,75,0,4,0.05,70,0.93,1,0.01,50,0.67,13,0.17,12,0.16,4,0.5,2,0.25,2,0.25,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/bedbbbdd+AC0-1b88+AC0-4a8c+AC0-b26e+AC0-528536f5682e+ACU-252FKILBURN+AF8-JACOB+AF8-L+AF8-12+AC0-07.png?itok+AD0-5LulD8DM
Dong Hyun Kim,+ACI-+ACIAIg-The Stun Gun+ACIAIg-+ACI-,Welterweight Division,0,0,0,0.49,0.44,865,39,89,2.12,2.93,0.59,0.3,1.89,0.6,0.72,665,South Korea,+ACI-Feb. 10, 2025+ACI-,22,4,1,424,0,84,0.2,155,0.37,185,0.44,327,0.77,44,0.1,53,0.13,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/ufc+AC0-fighter+AC0-container/67847/profile+AC0-galery/fullbodyleft+AC0-picture/Dong+AC0-Hyun+AC0-Kim+AF8-904+AF8-LeftFullBodyImage.png?VersionId+AD0-0AmlvrLfPqsRN51WYEJWCJ0TF6oMZTFf+ACY-itok+AD0-meiWpNgJ
KyeongPyo Kim,,Lightweight Division,0,0,0,0.47,0.4,224,0,10,6.77,3.87,0.64,0.97,6.32,0,1,465,,+ACI-Jun. 10, 2022+ACI-,1,1,0,105,0,7,0.07,95,0.9,3,0.03,65,0.62,23,0.22,17,0.16,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-06/5a81d047+AC0-ec31+AC0-4578+AC0-8714+AC0-6a8dfb459a9f+ACU-252FKIM+AF8-KYEONG+AF8-PYO+AF8-R.png?itok+AD0-uvV8SDm1
HanSeul Kim,,Welterweight Division,0,0,0,0.46,0,171,0,0,6.93,0,0.51,1.33,8.09,4,0,525,South Korea,+ACI-Jun. 10, 2022+ACI-,1,2,0,78,0,0,0,64,0.82,14,0.18,62,0.79,6,0.08,10,0.13,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-06/9edc8b88+AC0-0b57+AC0-457f+AC0-b8d4+AC0-0f7135e6a764+ACU-252FKIM+AF8-HANSEUL+AF8-R.png?itok+AD0-EDZF0+AC0-q0
MinWoo Kim,,Bantamweight Division,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea,+ACI-Jun. 9, 2022+ACI-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-06/b7b347a7+AC0-6425+AC0-4a64+AC0-be82+AC0-4f93a95f56f8+ACU-252FKIM+AF8-MINWOO+AF8-L.png?itok+AD0-97QF8viu
Sangwook Kim,,Lightweight Division,0,0,0,0.47,0,15,0,1,2.23,0,0.59,0,3.83,4.79,0.67,544,South Korea,+ACI-Feb. 11, 2025+ACI-,1,1,0,7,0,0,0,7,1,0,0,2,0.29,0,0,5,0.71,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-06/KIM+AF8-SANGUK+AF8-R.png?itok+AD0-MNzW3vCU
Ji Yeon Kim,+ACI-+ACIAIg-Firefist+ACIAIg-+ACI-,Women's Flyweight Division,2,3,0,0.37,0,2078,0,4,5.37,0,0.56,0.11,5.41,0.11,0.5,851,South Korea,+ACI-Jun. 17, 2017+ACI-,9,7,2,762,0,64,0.08,694,0.91,4,0.01,567,0.74,115,0.15,80,0.1,2,0.22,4,0.44,3,0.33,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-05/KIM+AF8-JI+AF8-YEON+AF8-L+AF8-05+AC0-13.png?itok+AD0-gixcw+AC0-Ux
Sang Won Kim,,Featherweight Division,0,0,0,0.7,0,37,0,0,3.88,0,0.51,2.24,2.84,0,0.4,651,South Korea,+ACI-Feb. 11, 2025+ACI-,1,1,0,26,0,1,0.04,20,0.77,5,0.19,15,0.58,1,0.04,10,0.38,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-06/KIM+AF8-SANGWON+AF8-R.png?itok+AD0-vgTg0HJc
